,1:20,2:3,3:0,4:23,5:8,6:7,7:7,8:4,9:23,10:3,11:21,12:23,13:28,14:17,15:2,16:18,17:13,18:1,19:0,20:2,21:6,22:7,23:16,24:19,25:0,26:17,27:6,28:22,29:20,30:22,31:17,32:13,33:7,34:14,35:18,36:8,37:25,38:27,39:0,40:24,41:25,42:5,43:22,44:13,45:10,46:8,47:4,48:6,49:24,50:10,51:3,52:2,53:12,54:3,55:11,56:27,57:11,58:19,59:8,60:25,61:1,62:23,63:14,64:17,65:3,66:29,67:12,68:2,69:17,70:9,71:26,72:20,73:19,74:28,75:27,76:11,77:18,78:6,79:22,80:2,81:1,82:21,83:7,84:24,85:9,86:2,87:27,88:7,89:27,90:3,91:12,92:8,93:14,94:20,95:26,96:11,97:5,98:11,99:11,100:6
0,0.4833605444378446,0.8602367249301301,-2.676757007077729,-0.5445759620272719,-0.4267206991136335,-3.5873233477545177,-0.5398947596557973,-0.3354964741366123,0.09021366186903945,-1.3264260823940726,0.6022570410065415,-0.8838584242653695,-1.5778899868142602,0.2856128260480237,0.5049127488598738,0.7558724463151172,0.20007970188939883,1.1184508843872214,-1.469462727454181,-1.4022229422314283,-0.5042007078305085,1.1320856679254772,-0.9369983203055853,0.4762492060118597,-0.8055814465564036,0.306457167954289,-1.2931246788296311,1.1246282323123076,1.5103122717926214,-1.2339601821367419,1.173600786561538,0.8620721980640818,0.7916551985301062,-0.024676763743933683,0.4547860978268875,0.59327084776813,-2.9351948727123904,-0.2789759067814228,-2.0126810138317976,-0.059797538977580916,1.1792470966211823,0.47206978136755046,-0.18212206575257422,-0.846342620078485,1.7934674689197196,0.7522782351864044,1.1523701355442766,-1.4661041484550918,-1.4264507265473059,1.304769683200549,0.501169170989241,0.3195564620373639,-0.2584255552121825,1.658924111276101,0.40327756563189965,1.0881147969732168,0.12049085420182713,1.2539952362575477,-1.5842582305052784,0.6373568737064952,0.43976721322584256,-0.5532584617338747,1.2264074616331089,-1.4651689720002605,0.7214450831155362,1.7440110798449266,-0.7825103606592199,0.9211426105691325,0.24918620555928284,0.120143202536664,0.0031154383905986904,0.5022334917640574,-2.8220552186355343,-2.13704113562978,-0.740585294179514,-1.1103138337110512,-1.2562621691410838,1.1950710664878657,0.7744338244863991,0.6197804419069881,-1.341504141643208,1.3029447591780798,0.6383283862848508,1.63115069877392,-1.5170157821222003,0.48378799921827853,0.21657930109262616,0.9222306278120677,-1.7781497280524785,0.12212837973822238,-2.5731320735281726,-1.7274731174764573,-1.7801013403443964,-1.4712774221682545,1.4654982170267739,0.7087793184507812,0.09165417465931514,-2.1221954973491983,-1.9627306601121706,-1.9922372562374577
1,0.16529199366987307,-0.18388695784927517,-1.1377636880889885,-0.26056135269644554,0.08001652221852112,1.2315043369714291,0.6163667666162098,-1.6890214977777545,0.12252660347543298,0.3751518733478927,-0.3899349000411245,-1.7561476718215716,-1.2864270499778812,-0.29321461444235,-0.2419267973974431,0.7467887757220184,1.685586607366941,-1.8516413851066922,-1.5636835740918376,-1.250168340976399,-0.062477742296298516,0.19696800376318727,-1.4449588534599287,-0.8676611367572817,-1.2236422519246706,0.9108649373728956,-0.531671930996329,1.0684639933824345,-1.0094126995947255,-0.8126437144295152,0.054769108655107646,-1.3371249167403971,-0.7651116069680359,1.5321412033535475,0.3222480393111308,0.03888828508843056,-0.17208258321752024,-0.06749690775846418,-0.9702384713714801,1.1641503536992106,0.39458305490076295,0.6416593842249869,2.781472072492341,0.20733864370888905,-1.4052201481865239,1.313580898750083,-1.5827537681531705,0.0471550275149788,-0.7064440759150246,-0.2533503176263483,1.4010559499096311,-1.2510186757754647,0.009355213912854418,-1.2553910222206284,-0.8186981082130328,1.844996311189003,-1.0979335596698903,-0.46328876062468954,0.7840996554945768,-0.8603736180742285,-0.9381425573408468,-3.2120875765174697,2.1105816643082456,-1.0824370116668336,-0.738870306210914,-1.6121980872677535,-1.9815800900010085,-1.248625516329808,-0.5436397108424592,-0.4425159514987035,-0.3784190231381701,-0.08866729864145656,-1.3907958852475844,-1.2361298313779654,0.7327085908526839,-0.3852322407371536,-0.3471851832355118,-0.37272064058313387,-1.6797002659034064,1.4520276843497113,-1.4119725528536993,1.8520829563207704,0.6189745544635389,-0.3983773588215775,0.1326060247354039,-0.6653828345013645,-0.7899366574941084,0.06621028784756036,1.3545367788389064,0.878476989034767,-0.9710745592619103,-1.8899746185534643,1.184430678149135,-2.412161524273716,0.23439902147049568,-0.5514536776412697,-0.2652724710240658,-0.45903035477399795,0.6008637021988245,1.0316146532099835
2,1.307103515121072,-0.3554115572069367,-1.5715525145099443,0.5806694600504676,0.701591540322178,-0.7626423322489176,-0.17919058553643658,0.9003778214228881,-0.009085392875251674,1.4595475505725424,0.11374997521246355,0.9888407127709408,0.4647630756957004,0.5841821174329183,-2.1650671315474046,0.9054693379904101,2.584603905163194,-0.40594303043603785,-1.4595044791893008,-1.096262136793172,-1.4108942091109387,1.6869354250280248,0.31869594869005363,0.8362543318708243,-1.6107471718801223,0.7422027177192042,1.9291520839315393,-1.0029363402085494,0.23959971403313818,-1.1881801798272535,0.2818928247395923,0.501268442234541,0.9732527641413447,1.313457089037067,1.1542747948230612,-0.35370352340893174,-0.07859038523162337,1.1141639688895548,-1.480254768124305,0.1569350185056147,-1.0050332749121391,2.53264605485628,-0.6793981955317091,-1.917969338977821,-1.1132249021537861,-0.894145505415678,0.32014265157399263,1.9787139454408011,0.5160195199446144,-0.4355984393277459,0.9665645515654557,-1.587874388575541,1.8966777248347841,0.03892101216187949,0.537138747384867,0.180316785784031,-1.06761209552913,1.3347484187614747,0.45279351100100496,-1.8338419229885092,-1.220812162639083,0.03608721925859004,1.5844665622277287,0.8459679554427117,0.6298464363195266,1.0451001780933014,-0.23377652240174832,-1.2308422498299216,1.3781743558751294,-0.24410494280331382,-0.05750511288617678,1.3372512452906717,1.1115369701196276,0.5068472801830292,-1.4726457256860535,0.5534053200852257,-0.3414964064655536,0.44637517058312054,-1.3036381907410235,-1.3486726727453298,-1.4095317639234963,-0.9397544793952101,0.06055625532860531,1.0815759102039977,-1.839853725047469,-1.6176174748851246,1.011536718800796,1.5831106460439477,-0.09283394552499569,1.8362834718370684,0.930746372812529,0.5402048273572256,-0.025544518476803446,0.028835881428120484,1.4249355307694742,0.7961517471202222,-2.0264145654091807,0.10738299380011102,-0.7792931115600116,0.03404006512679891
3,0.2300370666859206,-1.9703542491198158,-1.7911771737330016,-0.7765602474064293,2.4508981928697575,-0.3014550761652655,-0.44892347006990274,1.122573906896944,1.098797615458606,-1.95669295430947,1.1646768477796767,-0.8040609389671811,1.2263977421305425,-2.3255265787900337,-1.7971005358079188,0.7411064345502839,0.33649744947962085,-0.8257135199391042,-1.1031175444870551,-2.3896141076704915,-0.2074883940482075,0.3649154851879341,-0.27263650676803697,1.4273542186678454,-1.750693709211874,-0.6190094365024414,-0.18305737250666643,1.8564408778813042,0.5550173954558489,0.6954575376236242,-0.7992446579780353,-0.6383008814343285,-0.4625036323479946,1.9925922457791878,1.3828983143200115,0.395165384043811,-1.9108647410214497,-1.2998609974033044,-0.7343998765509261,0.7193233671887416,-0.7484414130928514,-0.0688150645170022,-0.21241514418554297,-1.1529699286244404,-2.963167038055646,0.40050978923124975,0.9937639072301191,-0.3836314617265371,-1.1751768101642168,2.1401191029816076,-1.7028572470103784,-1.6611068302143355,0.9869716938481603,-1.2094566449924407,-0.833941324477456,-0.5311204207604284,-1.2111825533824914,-0.16870837369329367,1.2871931664388792,-0.4417379867810275,-1.1670680367185782,0.9786636272719151,-1.889711773157034,-0.8661770028706588,-2.202640028800703,-0.12629273136143582,-0.7008587516381946,-0.879042838719812,-2.366822290300033,1.1486856342730833,0.32842042963926993,-0.354338543814543,-0.20865428561203003,-0.7030194249078966,1.2423632690093893,-0.8846140168663083,-2.0621592175995866,-0.2293771790278799,0.20801441428384965,-1.3125386459485053,-0.4776628820384746,0.5190431129394739,1.4319940782941978,-0.6947497024988721,1.577885079437533,-1.6599407867695573,0.8448310261804999,1.20883815449407,2.0640355288084544,-0.6949242041140501,0.26556642872210173,1.2198926641463685,0.7505730713686602,-0.3883367733920774,-0.7748978256761564,-1.7534599475677972,-1.1301220011178847,-0.015165829186573332,1.7485749380695725,0.43031779896348826
4,0.9745211555469393,-1.6646198275603532,-1.607114023854368,-0.46231842419863806,-1.6192066700791983,-1.0803966218745795,0.8490497560043364,-0.8945698939831276,-1.1405941538232975,-2.2113090921144853,-1.0429153913462506,-0.17934860413255882,-0.9283197385068902,0.7239767830900357,-1.1478351949368268,1.4296952448398228,0.09754972910815568,-2.0248092100964605,-1.693313237204277,-1.3954593181825097,-1.2448254553984768,-0.0639453368816241,-0.1341076384588324,2.319134047006586,-2.374607731459906,0.6391008411458075,2.238265782406011,-0.5541345675662044,0.38747266656383517,-1.3583956203536833,-1.7024892253862465,-4.061351315386803,0.5675143339286928,1.3326423657624653,1.4935617785772377,-0.8978959649101259,2.247291719526716,-0.264495945058061,-0.6719739739249773,-1.8776518774635393,-0.8466054834022225,1.5019242318461425,-1.8084009933293475,2.9683909058668694,-0.5434943951882465,-0.26870705526381816,-1.5525618536217403,0.7405848276519866,1.6657987378908137,-0.41045091419463575,-0.7578102806680449,-1.3404927756984908,-1.571617659746583,-0.9213995304705466,-0.5737741700434086,-0.9258138555969205,1.660759322289505,-0.7139215427429525,1.6177853182404616,-0.07973514417793015,-1.3460104921785907,1.453798783189025,1.1922141507884148,-0.6117345598275111,-2.781538964894196,0.6082441274802792,-1.2097113802761026,-1.9626230730008087,-1.1933002916513988,0.0705274605753872,1.6536605069448973,0.3679227437572388,-1.7881038486223793,0.7683592507810926,0.28556512909200066,-1.952961278165122,-0.37674052281789083,0.23441919162757896,-0.24743175509150198,-1.323578757999634,-1.7695300953210142,-0.1039114641293527,-2.3661185408612764,0.23025562181797893,0.8525515574133524,-1.3772519346891954,-0.4021330243292145,0.8476310362759572,0.27788340093677444,-0.934575305797624,-0.5515728805961772,1.174768930703521,0.23901585292579175,-1.1225159912805645,-0.5646116353040527,0.8739876903162968,-0.150110942451525,0.01998170001098809,-1.741105365219216,1.883581107862071
5,0.6822523037992507,-1.6701767495204833,-1.749797715269744,1.104424885296052,2.355877573685661,-0.5316147016502313,0.21547571857601877,-0.9838872093807663,0.011431518616121683,-1.480231348918131,0.20749541263509763,0.34548985139740773,1.3873605354138838,-1.5744009538452666,-1.048649816909455,-0.32723944384486353,0.6079296150560715,-1.784156767931966,-2.091604002967528,-1.7535241965812574,-1.590099269681323,0.06264975196093744,2.0774496604341395,0.9996438418468883,-1.3145395639854118,-0.13893158515873016,2.109306993235282,0.9232017118349014,0.5992232111109989,-1.676448440306281,0.0302014856504218,-0.6652294315406102,-0.7059076992511906,-0.9298575697628801,-2.2985639275054037,-0.42462161371635815,0.1314870251266569,1.5524904564631232,-1.3430391921036025,-2.3864429817858275,-0.8316291342322553,-1.7477798580272723,1.2967972555293428,1.6737644119008697,-1.3319643319336438,-1.97668934146463,-1.879175122343539,-1.9958517666605173,-0.8636619897653275,-0.9824547025519049,-1.8779431046534094,-1.7392822949086044,0.3522880718947162,-1.2047534120341723,-0.4291729990119151,-0.39999599003266206,-0.2967408890434342,-0.040699673886861826,0.20931064080554013,0.28540832443888325,-0.8164151344030592,-0.8391933689960138,-1.4740506672125453,-1.1393764306080898,-1.9858305719207836,0.495522143497647,1.0238869946043416,-0.8075314257081646,-1.9873443056756044,0.23589662782777032,0.7092332229987495,1.0799777175832026,-0.37948546818701673,-0.2226336485959088,2.2681160889121226,0.5575527429635632,0.3678994537806748,1.2187231741540998,0.18650917336173367,-0.4953145840014458,-0.5162921874243773,-0.24647561808483243,-1.7549748556504152,-0.20679531470197893,2.004582194005587,-0.7466715126864858,-1.3922211037099093,0.8407707322682837,1.1285833382876846,-0.7462956128057673,1.2135696634523412,0.24503938926369118,-0.9201928609061201,-0.5368406242755568,0.4881124809866061,-1.2097524449969497,-1.791053316775217,0.27993862491249005,1.3474167177178762,-0.24810148828827672
6,-0.35870038739188137,-0.262749081446094,-0.0034915047121863996,-1.1190469467452937,-0.42043845678702496,1.0368556607928556,-3.2627819768459125,-1.3642855843077968,1.5684280166094977,-0.1748937379193909,1.9725589855215864,0.1542791708968575,-0.6398013365436027,-1.4710224186816014,-1.0368666009527627,-0.3699611388105968,-0.22215529537419013,-0.7360032956216356,-1.8625522989238044,-1.0225122673177964,-1.5008078428806018,1.6028637671969892,-0.021782308864181643,0.3461300471055759,-0.8319581987736558,-0.7588087902846916,-1.1627788137399349,-0.1502547125202653,-0.470183241135003,1.4258720463415087,0.1455475355365271,0.2960236832161938,0.8000942049348281,0.6018663901780544,1.2677653608928017,0.9753823788602529,-1.535321810653466,0.2837761104127208,-0.9571731794499487,0.1046954148038165,0.13214628300058076,-0.8145678951369022,0.7026900546301008,1.295499019873466,0.8388044033322565,-0.2374485599774243,-1.6490429138327602,-1.6284885038258659,0.8534874649299937,0.3946040989942181,-1.3436633033606449,-0.7426017153216697,1.0218065153674567,-0.9732950727632957,0.36622139060597014,-2.854584233562246,0.2846721803554489,1.5792855639521397,0.3452977659153822,0.028568195474377167,-1.3175345192602321,0.2767436581551721,0.0891018729219889,-0.08885010465322027,-1.3444287667842245,0.8132432600326149,-2.437850192792024,-1.3115740007286982,0.8234941467563932,0.5875676838667012,-0.06321048422054162,-1.5131996570492465,0.5984504016424936,1.3325096381924155,-1.179585089972191,-0.6649807407064202,-0.012879657523897886,-1.7787275469290678,-0.1915238845775713,-1.6736551647157105,-1.496040101553679,-1.608056146794756,0.8296140374606873,1.6354169105539058,-1.5095707101237017,-0.34663117666115406,0.047364973016927006,0.7660155905125943,0.6534952801989939,-1.6049842182520178,1.2792580267858207,-1.217622173101926,-0.23136724769144598,-0.1298796848531566,-1.32505923247976,-0.31003317600947156,-1.1795359402279066,-0.1682886061898601,0.10038537459700159,-0.791783882025464
7,2.1597641240409198,-0.16836237942095478,-0.7162587019130348,0.5707749458453116,-0.31114993971112737,-2.060615558903134,-1.5237919309153571,-1.4122391050452565,-2.6440621334945,-0.5814376247408886,0.9291438014882086,-0.6190500735114037,-0.6364843839548611,-0.2843847271666361,-1.7319567349544818,-0.3522669754040945,2.164676808206038,-1.265003211598366,-0.05164115040848438,-1.4785682107748193,-2.254885848207306,-0.8638106218392082,0.7316834355535782,-0.6978464819368944,-1.5636925192457896,-1.3243831981356706,-0.6620521609577286,-0.8576912849139691,-0.6920942259634875,0.3413067245232984,-0.4346377783147643,-0.06307741627818399,-1.7899670472793925,-0.2926467902072828,-2.405948465928186,3.3121157142422035,-1.0247347173501993,-0.998563766004926,-1.3203094166338696,1.3465582092347683,-1.3804050134494,-1.2940443278136187,-0.8839187733905114,1.5439145042192117,-1.3826592005789582,-0.4026056638222018,-2.472731586630897,-1.2842811805130898,0.7804840435262695,-2.199745602227067,-2.0126157856134634,-0.9620424019543377,0.3390498111490666,-0.25720175031553183,-0.7538377090478134,2.023647142511948,-0.7874734216220791,0.23970933083378348,-0.20149886566792904,-0.5195377297329244,-0.7834292166159971,-1.2938675172038816,0.8967024480957231,-0.013532970941567135,-1.2936765076194192,1.1434760210108483,-1.5141941653602342,-1.4246927934928713,-2.3837942006971513,-1.004436436986063,0.5587464221539193,0.45415351065234144,0.5656073130614974,1.9231694880995074,2.893957703597879,-0.6272226611865462,1.2731163992833787,-1.737421132975443,-1.7972047191765939,-1.2458664272704254,-1.2688396128130839,-2.3159994048118877,-1.7884824540319544,-0.04942691651869352,1.1428802007385508,-1.3016881186959244,-0.5809168041280586,-2.120302683561555,-1.7902504491475302,-0.5303321643840644,1.662802887393371,-0.4682621142206316,0.4709256311342222,0.2303411850220342,-0.6135784488666786,-1.5802567407098533,-1.5994472256789773,0.6048248594682559,1.0808115626220538,-1.7594962444886393
8,1.0568206008586736,-2.058821889612538,-1.1038508544451686,-0.2689245771407589,-1.3639028224957748,-1.8005001488366146,-1.6341819229613097,-1.0510609437395437,0.8823584703277149,-0.3717631928101687,1.5693776918481017,0.8241091409657908,-1.1170061280574137,0.5919614686928999,-1.4225474385787236,0.9793750046242988,0.5897835121849216,-0.49737462022402995,-1.069255391496995,-0.6226638465239052,-1.8589250772540131,-1.766992571549302,-0.6120210075444817,-0.7206585021779147,-0.7007428801805455,0.3755755564101378,-1.3541006972072769,-0.2054653010995297,0.40637636259551846,-0.08336066320942526,-1.0225758619474632,-1.4036951699847053,-1.8280251542871135,1.5769056447676781,1.9505003689199145,-0.8052187921602179,0.7442526786943325,0.5240011701087002,-0.6279486005118551,0.6683907437252398,0.1707436473073488,-1.09515349278447,-0.4087962369726628,-0.4303241855732174,1.8456192847899382,-1.2119986151884283,-0.2603650026229565,-1.1493897576268677,-0.37903576003716744,-0.4873956198083428,-2.0003450551209925,-0.9171393402900249,0.15124984682115133,-1.702767392888354,-1.79262744876989,-1.7430235028392138,-0.5976563688852543,-0.575664050726768,-1.0740890625568178,1.4001705184834665,-0.9916346788348027,1.0608099563682285,0.22759090126706885,-0.33068730495166304,-1.0915330771192295,0.4992809129554532,1.1897860547892154,-1.4042276262531868,1.047301561728648,0.5028951687923848,-0.833446121014091,0.8624690102915052,-1.0986532197786898,1.9960181428329444,-0.022623493670911876,0.595513322527823,0.156085517143032,-0.9830549358274603,-1.680546561096227,-0.8706788607332627,-1.7696967507976273,-1.5459908485171976,-1.7689741355999578,1.255277458370097,0.08620468751839785,-1.1821648285136916,1.677568435300889,-1.7856137221955046,-0.725721875315543,-1.3049323393632326,1.3144974112490344,-1.5854586536627657,-0.8740129185706907,-0.11133825961876576,-0.048409549308009114,0.30746784748429373,-2.1087926050284898,-1.5219027525815598,-0.7098247811606723,-0.956146121623981
9,-1.954735804159665,-1.0739982877536942,-0.8832507900973493,1.02453845735254,-0.7943594461505432,-0.8567941943720457,-1.1387598232395,-1.2106547058143278,1.2036859752832663,-0.42899841234322433,0.5855417763787737,0.6692982434146755,-0.1848533030016774,0.33760388032399435,-0.3534401861969888,-0.49987027045228305,-0.8580506415525939,-0.9381849888277746,-1.4846606072370392,0.3966957863139573,-2.4057200309378155,-1.236678246649384,-0.05278672733609413,-0.4941245549443076,-1.2804270310947736,0.7045794778122144,-1.5766960517592608,0.07139474505494253,-2.233096448481199,2.185123640148259,-0.1022041077862783,-0.6868673415930195,-1.793639307494463,-0.4934276007491508,2.490414945704055,-1.845185540303502,0.35399360405990654,1.6688785124703118,-1.0327013275348413,-1.186628689732376,-2.345284356327093,-0.7273485051736023,-0.2892044674562291,1.347089549083338,-2.3442881837363085,-1.1171663522139426,-2.0194741014279907,-1.073939887120025,-3.480218540311098,-0.41614180725138566,-0.6846502848144754,-0.9991177990458661,0.46336321347558246,-0.8500891427801806,1.6565567822999867,-0.771599927900987,-0.45165022664262855,-0.5233466991737644,-1.0642078186243864,0.684451151294875,-0.8892025057516361,-0.33526279309154383,-0.0936460773738571,-0.26314352060552654,-0.21997184369817357,0.7775140182217274,0.15249974923776125,-0.4257562946024077,0.3408591334579286,-1.703338700376927,-0.1902387485483145,0.7705361592175821,-1.4471472833667316,-1.1011632733017611,-0.19651563526940713,-1.4376609528036337,1.393287566124587,-1.121588442504449,-1.5254149634572756,-1.5544979133215615,-1.5405137196516745,1.4686069631907483,-0.5789761344626025,-1.027908417310151,-2.276804781242138,-0.5077439235612444,-2.639689894127854,-1.4204137228140943,-0.34153669577954504,-1.7674011070276519,1.9868260049928526,-0.6706373081110313,-0.6634203932350772,-1.9156948558619578,0.02826497878816736,1.0231348006193073,-1.3758830971638454,-0.6330448700117388,0.8753413439725979,-1.9105505574830226
